"TPLName","Taxon","Source","Year","Country","Region","Macroregion","Accession","Latitude","Longitude","Elevation","Dish","Scarification","GA3","Stratification","Stratification_temperature","Stratification_days","Light","Photoperiod","Alternating","Tdif","Tmax","Tmin","Tmean","Temperature","Length.experiment","Sown","Germinated","Germinable","GRS","GRP","MGT","MGR","GSP","UNC","SYN","VGT","SDG","CVG"
"Smelowskia tibetica","Hedinia tibetiea","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.82 35 102","35",102,"3903","2.82 2","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,1,50,1,2,6,0.166666666666667,16.6666666666667,0,NA,NA,NA,NA
"Stellaria uda","Stellaria uda","Bu",NA,"China","Qinghai-Tibet","Asia","China 27.02 35 102","35",102,"2954","27.02 2","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,30,50,30,60,6.83333333333333,0.146341463414634,14.6341463414634,1.9819370635467,0.252873563218391,1.38505747126437,1.17688464654118,17.2227021445051
"Stellaria uda","Stellaria uda","Bu",NA,"China","Qinghai-Tibet","Asia","China 27.02 35 102","35",102,"2954","27.02 1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,31,50,31,62,6.51612903225806,0.153465346534653,15.3465346534653,2.4078835049176,0.191397849462366,3.3247311827957,1.82338454057165,27.9826340384759
"Gentiana dahurica","Gentiana dahurica Fisch.","Bu",NA,"China","Qinghai-Tibet","Asia","China 1185 35 102","35",102,"2500","1185 3","N","N","None",NA,"0","N",0,"Y",15,25,10,17.5,"15C",NA,50,48,50,48,96,15.8958333333333,0.0629095674967235,6.29095674967235,3.62548099138134,0.0833333333333333,63.8825354609929,7.99265509458483,50.2814475150815
"Pedicularis lachnoglossa","Pedicularis lachnoglossa","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.02 35 102","35",102,"3565","2.02 10","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,6,50,6,12,25.8333333333333,0.0387096774193548,3.87096774193548,1.91829583405449,0.133333333333333,25.3666666666667,5.03653319920227,19.4962575452991
"Swertia bifolia","Swertia bifolia Batal","Bu",NA,"China","Qinghai-Tibet","Asia","China 17.09 35 102","35",102,"3903","17.09 3","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,4,50,4,8,20.5,0.0487804878048781,4.8780487804878,1.5,0.166666666666667,137,11.7046999107196,57.0960971254616
"Allium prattii","Allium prattii","Bu",NA,"China","Qinghai-Tibet","Asia","China 510 35 102","35",102,"2000","510 3","N","N","None",NA,"0","N",0,"Y",15,25,10,17.5,"15C",NA,50,0,50,0,0,NA,NA,NA,0,NA,0,0,NA
"Swertia erythrosticta","Swertia erythrosticta Maxim.","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"Y",20,25,5,15,"15C",NA,150,67,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Veronica ciliata","Veronica ciliata","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.16 35 102","35",102,"3903","2.16 12","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,38,50,38,76,20.3421052631579,0.0491591203104787,4.91591203104787,4.09596863157997,0.0440967283072546,44.8798008534851,6.69923882642536,32.9328687456874
"Paraquilegia microphylla","Paraquilegia microphylla (Royle) Drumm. et Hutch.","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"Y",20,25,5,15,"15C",NA,150,45,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epilobium angustifolium","Epilobium angustifolium (L.) Scop.","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"Y",10,20,10,15,"15C",NA,150,58,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Veronica ciliata","Veronica ciliata","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.16 35 102","35",102,"3903","2.16 15","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,6,50,6,12,8.33333333333333,0.12,12,2.25162916738782,0.0666666666666667,21.8666666666667,4.67618077780005,56.1141693336006
"Veronica ciliata","Veronica ciliata","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.16 35 102","35",102,"3903","2.16 17","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,48,50,48,96,18.1041666666667,0.0552359033371692,5.52359033371692,3.58302817108953,0.0895390070921986,50.8187056737589,7.12872398636382,39.3761509028151
"Stephanachne nigrescens","Stephanachne nigrescens","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.12 35 102","35",102,"3824","2.12 13","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,9,50,9,18,19.7777777777778,0.050561797752809,5.0561797752809,2.94770277922009,0.0277777777777778,54.6944444444444,7.39556924411126,37.3933276387648
"Pedicularis lasiophrys","Pedicularis lasiophrys Maxim.var.lasiophrys","Bu",NA,"China","Qinghai-Tibet","Asia","China 29.08 35 102","35",102,"3600","29.08 3","N","N","None",NA,"0","N",0,"Y",15,25,10,17.5,"15C",NA,50,3,50,3,6,14,0.0714285714285714,7.14285714285714,1.58496250072116,0,16,4,28.5714285714286
"Veronica ciliata","Veronica ciliata","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.16 35 102","35",102,"3903","2.16 11","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,38,50,38,76,20,0.05,5,3.50480038298234,0.0938833570412518,30.9189189189189,5.56047829947379,27.8023914973689
"Epilobium angustifolium","Epilobium angustifolium subsp. circumvagum","Bu",NA,"China","Qinghai-Tibet","Asia","China 1.2 35 102","35",102,"2691","1.2 6","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,45,50,45,90,8.6,0.116279069767442,11.6279069767442,2.47077894295025,0.238383838383838,13.1090909090909,3.62064785764798,42.1005564842788
"Stephanachne nigrescens","Stephanachne nigrescens","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.12 35 102","35",102,"3824","2.12 11","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,14,50,14,28,18.7857142857143,0.0532319391634981,5.32319391634981,3.32486295761736,0.043956043956044,53.4120879120879,7.30835740177558,38.9038036596419
"Pterocephalus hookeri","Pterocephalus hookeri","Bu",NA,"China","Qinghai-Tibet","Asia","China 3.18 35 102","35",102,"3496","3.18 1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,10,50,10,20,29.1,0.0343642611683849,3.43642611683849,2.44643934467102,0.111111111111111,66.5444444444444,8.1574778237176,28.032569840954
"Ptilagrostis dichotoma","Ptilagrastis dichotona","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.13 35 102","35",102,"3903","2.13 2","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,31,50,31,62,11,0.0909090909090909,9.09090909090909,2.4078835049176,0.208602150537634,4.53333333333333,2.12916258968951,19.3560235426319
"Ptilagrostis dichotoma","Ptilagrastis dichotona","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.13 35 102","35",102,"3903","2.13 13","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,45,50,45,90,20.5111111111111,0.0487540628385699,4.87540628385699,3.87198969656121,0.0595959595959596,27.4828282828283,5.24240672619249,25.558862695413
"Pedicularis lasiophrys","Pedicularis lasiophrys var. sinica","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.17 35 102","35",102,"3623","2.17 3","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,1,50,1,2,14,0.0714285714285714,7.14285714285714,0,NA,NA,NA,NA
"Stephanachne nigrescens","Stephanachne nigrescens","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.12 35 102","35",102,"3824","2.12 26","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,2,50,2,4,11.5,0.0869565217391304,8.69565217391304,1,0,4.5,2.12132034355964,18.4462638570404
"Artemisia hedinii","Artemisia hedinii Ostenf. et Pauls.","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"Y",20,25,5,15,"15C",NA,150,149,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pedicularis lasiophrys","Pedicularis lasiophrys var. sinica","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.17 35 102","35",102,"3623","2.17 15","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,14,50,14,28,8.64285714285714,0.115702479338843,11.5702479338843,1.75343438618878,0.340659340659341,6.4010989010989,2.53003930821221,29.2731820784883
"Pedicularis lasiophrys","Pedicularis lasiophrys var. sinica","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.17 35 102","35",102,"3623","2.17 4","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,1,50,1,2,35,0.0285714285714286,2.85714285714286,0,NA,NA,NA,NA
"Ptilagrostis dichotoma","Ptilagrastis dichotona","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.13 35 102","35",102,"3903","2.13 9","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,42,50,42,84,26.6428571428571,0.0375335120643432,3.75335120643432,3.91574569823106,0.0592334494773519,30.918118466899,5.56040632210443,20.8701577773357
"Veronica eriogyne","Veronica eriogyne H.Winkl.","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"Y",20,25,5,15,"15C",NA,150,49,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptilagrostis dichotoma","Ptilagrastis dichotona","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.13 35 102","35",102,"3903","2.13 19","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,40,50,40,80,14,0.0714285714285714,7.14285714285714,3.9512050593046,0.0538461538461538,51.8461538461538,7.20042733774558,51.4316238410398
"Veronica eriogyne","Veronica eriogyne H.Winkl.","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"Y",10,20,10,15,"15C",NA,150,99,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Veronica eriogyne","Veronica eriogyne","Bu",NA,"China","Qinghai-Tibet","Asia","China 29.11 35 102","35",102,"3550","29.11 1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,41,50,41,82,6.1219512195122,0.163346613545817,16.3346613545817,0.925146538650401,0.690243902439024,0.559756097560976,0.748168495434669,12.2210790090922
"Silene himalayensis","Melandrium himalayense (Rohrb.) Y. Z. Zhao","Bu",NA,"China","Qinghai-Tibet","Asia","China 867 35 102","35",102,"3500","867 2","N","N","None",NA,"0","N",0,"Y",15,25,10,17.5,"15C",NA,50,46,50,46,92,3.65217391304348,0.273809523809524,27.3809523809524,1.11221292503318,0.479227053140097,0.498550724637681,0.70608124506864,19.333176948308
"Rhodiola kirilowii","Rhodiola kirilowii","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.08 35 102","35",102,"3740","2.08 3","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,32,50,32,64,5.0625,0.197530864197531,19.7530864197531,2.83871064191468,0.13508064516129,5.67338709677419,2.38188729724439,47.0496256245806
"Lepidium apetalum","Lepidium apetalum Willdenow","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"N",0,15,15,15,"15C",NA,150,86,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhodiola kirilowii","Rhodiola kirilowii (Regel) Maxim.","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"N",0,15,15,15,"15C",NA,150,147,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kobresia capillifolia","Kobresia capillifolia(Decne.)Clarke","Bu",NA,"China","Qinghai-Tibet","Asia","China 25.32 35 102","35",102,"3800","25.32 2","N","N","None",NA,"0","N",0,"Y",15,25,10,17.5,"15C",NA,50,0,50,0,0,NA,NA,NA,0,NA,0,0,NA
"Rhodiola macrocarpa","Rhodiola eurycarpa (Fröd.) S.H.Fu","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"N",0,15,15,15,"15C",NA,150,58,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pedicularis lasiophrys","Pedicularis lasiophrys var. sinica","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.17 35 102","35",102,"3623","2.17 8","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,40,50,40,80,11.85,0.0843881856540084,8.43881856540084,2.91783877621726,0.16025641025641,9.0025641025641,3.00042731999362,25.3200617720981
"Rhodiola macrocarpa","Rhodiola eurycarpa (Fröd.) S.H.Fu","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"Y",10,20,10,15,"15C",NA,150,0,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Primula gemmifera","Primula gemmifera","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.36 35 102","35",102,"3472","2.36 2","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,27,50,27,54,12.2592592592593,0.081570996978852,8.1570996978852,2.90614131842667,0.131054131054131,7.50712250712251,2.73991286487773,22.3497424023259
"Pedicularis lasiophrys","Pedicularis lasiophrys Maxim.","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"Y",20,25,5,15,"15C",NA,150,4,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhodiola tangutica","Rhodiola algida var tangutica","Bu",NA,"China","Qinghai-Tibet","Asia","China 6.13 35 102","35",102,"3740","6.13 3","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,31,50,31,62,6.70967741935484,0.149038461538462,14.9038461538462,2.78718753975031,0.133333333333333,6.87956989247312,2.6228934199607,39.0912000090296
"Ptilagrostis dichotoma","Ptilagrastis dichotona","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.13 35 102","35",102,"3903","2.13 6","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,1,50,1,2,18,0.0555555555555556,5.55555555555556,0,NA,NA,NA,NA
"Lomatogonium carinthiacum","Lomatogonium carinthiacum","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.12 35 102","35",102,"3903","2.12 1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,46,50,46,92,14.0434782608696,0.0712074303405573,7.12074303405573,3.23948038256054,0.10048309178744,9.59806763285024,3.0980748268643,22.0605947423773
"Pedicularis lasiophrys","Pedicularis lasiophrys Maxim.var.lasiophrys","Bu",NA,"China","Qinghai-Tibet","Asia","China 29.08 35 102","35",102,"3600","29.08 2","N","N","None",NA,"0","N",0,"Y",15,20,5,12.5,"10C",NA,50,8,50,2,4,3,0.333333333333333,33.3333333333333,0,1,0,0,0
"Pedicularis lasiophrys","Pedicularis lasiophrys Maxim.var.lasiophrys","Bu",NA,"China","Qinghai-Tibet","Asia","China 29.08 35 102","35",102,"3600","29.08 2","N","N","None",NA,"0","N",0,"Y",15,25,10,17.5,"15C",NA,50,5,50,5,10,9.8,0.102040816326531,10.2040816326531,1.52192809488736,0.2,4.7,2.16794833886788,22.1219218251824
"Primula gemmifera","Primula gemmifera Batal.","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"Y",20,25,5,15,"15C",NA,150,40,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pyrethrum tatsienense","Pyrethrum tatsienense","Bu",NA,"China","Qinghai-Tibet","Asia","China 13.68 35 102","35",102,"3903","13.68 2","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,42,50,42,84,4.26190476190476,0.23463687150838,23.463687150838,2.03756256908101,0.248548199767712,1.27119628339141,1.12747340695531,26.4546832916887
"Lagotis brachystachya","Lagotis brachystachya Maxim.","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"N",0,15,15,15,"15C",NA,150,86,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gentiana straminea","Gentiana straminea","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.01 35 102","35",102,"3740","2.01 12","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,0,50,0,0,NA,NA,NA,0,NA,0,0,NA
"Gentiana choanantha","Gentiana choanantha Marq.","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"Y",10,20,10,15,"15C",NA,150,1,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parnassia brevistyla","Parnassia brevistyle","Bu",NA,"China","Qinghai-Tibet","Asia","China 86 35 102","35",102,"3300","86 2","N","N","None",NA,"0","N",0,"Y",15,25,10,17.5,"15C",NA,50,0,50,0,0,NA,NA,NA,0,NA,0,0,NA
"Festuca sinensis","Festuca sinensis","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.1 35 102","35",102,"2954","2.1 9","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,48,50,48,96,13.1041666666667,0.0763116057233704,7.63116057233704,3.50183373234531,0.0877659574468085,20.7335992907801,4.55341622200081,34.7478503427725
"Pedicularis lasiophrys","Pedicularis lasiophrys var. sinica","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.17 35 102","35",102,"3623","2.17 14","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,13,50,13,26,12.5384615384615,0.0797546012269939,7.97546012269939,2.19200583549211,0.205128205128205,29.2692307692308,5.41010450631323,43.1480727497375
"Pedicularis szetschuanica","Pedicularis szetschuanica subsp.szetschuanica","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.18 35 102","35",102,"3530","2.18 4","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,29,50,29,58,26.2413793103448,0.038107752956636,3.8107752956636,3.72850211574263,0.0517241379310345,51.9753694581281,7.20939452784546,27.4733825634058
"Epilobium angustifolium","Epilobium angustifolium subsp. circumvagum","Bu",NA,"China","Qinghai-Tibet","Asia","China 1.2 35 102","35",102,"2691","1.2 4","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,46,50,46,92,9.5,0.105263157894737,10.5263157894737,2.78687562020327,0.184541062801932,13.1444444444444,3.62552678164766,38.1634398068175
"Oxytropis ochrocephala","Oxytropis ochrocephala","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.15 35 102","35",102,"3240","2.15 1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,2,50,2,4,12,0.0833333333333333,8.33333333333333,1,0,32,5.65685424949238,47.1404520791032
"Epilobium angustifolium","Epilobium angustifolium (L.) Scop.","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"N",0,15,15,15,"15C",NA,150,20,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Festuca sinensis","Festuca sinensis","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.1 35 102","35",102,"2954","2.1 7","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,50,50,50,100,12.34,0.0810372771474878,8.10372771474878,3.3786885704511,0.0995918367346939,26.2289795918367,5.12142359035422,41.5026222881217
"Pedicularis longiflora","Pedicularis longiflora var.tubiformis(Klotz.)Tsoong","Bu",NA,"China","Qinghai-Tibet","Asia","China 29.25 35 102","35",102,"2940","29.25 2","N","N","None",NA,"0","N",0,"Y",15,25,10,17.5,"15C",NA,50,8,50,8,16,6.25,0.16,16,0.543564443199596,0.75,0.5,0.707106781186548,11.3137084989848
"Stipa aliena","Stipa aliena","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.13 35 102","35",102,"3021","2.13 10","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,7,50,7,14,23,0.0434782608695652,4.34782608695652,2.8073549220576,0,173.333333333333,13.1656117720877,57.2417903134246
"Stipa breviflora","Stipa breviflora","Bu",NA,"China","Qinghai-Tibet","Asia","China 10.19 35 102","35",102,"3451","10.19 1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,46,50,46,92,14.1304347826087,0.0707692307692308,7.07692307692308,3.73403129711135,0.0821256038647343,49.0492753623188,7.0035187843197,49.5633637044163
"Parnassia trinervis","Parnassia trinervis","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.24 35 102","35",102,"3740","2.24 3","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,28,50,28,56,13.8214285714286,0.0723514211886305,7.23514211886305,3.01218840396866,0.12962962962963,15.5595238095238,3.94455622466252,28.5394248812792
"Vicia multicaulis","Vicia multicaulis","Bu",NA,"China","Qinghai-Tibet","Asia","China 2.15 35 102","35",102,"2602","2.15 9","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,4,50,4,8,12.25,0.0816326530612245,8.16326530612245,1.5,0.166666666666667,187.583333333333,13.6961065027012,111.804951042459
"Vicia multicaulis","Vicia multicaulis Ledeb.","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"N",0,15,15,15,"15C",NA,150,10,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stipa capillacea","Stipa capillacea Keng","Bu",NA,"China","Qinghai-Tibet","Asia","China 10.51 35 102","35",102,"3500","10.51 3","N","N","None",NA,"0","N",0,"Y",15,25,10,17.5,"15C",NA,50,43,50,43,86,11.4883720930233,0.0870445344129555,8.70445344129555,3.41973743057433,0.0808416389811739,19.5891472868217,4.42596286550415,38.5255876956839
"Pedicularis alaschanica","Pedicularis alascharica","Bu",NA,"China","Qinghai-Tibet","Asia","China 1.76 35 102","35",102,"2976","1.76 1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,3,50,3,6,24.3333333333333,0.0410958904109589,4.10958904109589,1.58496250072116,0,64.3333333333333,8.02080627701064,32.9622175767561
"Stipa capillacea","Stipa capillacea","Bu",NA,"China","Qinghai-Tibet","Asia","China 10.04 35 102","35",102,"3514","10.04 1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,19,50,19,38,17.3684210526316,0.0575757575757576,5.75757575757576,3.07610317099672,0.0760233918128655,18.3567251461988,4.2844748973706,24.6681888030429
"Pedicularis alaschanica","Pedicularis alaschanica Maxim.","Liu",NA,"China","Qinghai-Tibet","Asia","China NA 35 102","35",102,NA,NA,"N","N","None",NA,"0","Y",0,"Y",20,25,5,15,"15C",NA,150,91,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stipa capillacea","Stipa capillacea","Bu",NA,"China","Qinghai-Tibet","Asia","China 10.04 35 102","35",102,"3514","10.04 3","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,18,50,18,36,15.2777777777778,0.0654545454545454,6.54545454545455,2.96706475397547,0.143790849673203,12.2124183006536,3.49462706174115,22.8739225859421
"Ligularia virgaurea","Ligularia virgaurea","Bu",NA,"China","Qinghai-Tibet","Asia","China 13.2 35 102","35",102,"3457","13.2 3","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,47,50,47,94,13.0425531914894,0.0766721044045677,7.66721044045677,3.49000241679131,0.0841813135985199,11.2155411655874,3.34896120693976,25.6771903305332
"Pedicularis longiflora","Pedicularis longiflora var. tubiformis","Bu",NA,"China","Qinghai-Tibet","Asia","China 29.04 35 102","35",102,"3740","29.04 1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,42,50,42,84,6.69047619047619,0.149466192170818,14.9466192170818,1.47104586834356,0.367015098722416,0.560394889663182,0.74859527761213,11.1889685621742
"Pedicularis pseudoingens","Pedicularis pseudo-ingens","Bu",NA,"China","Qinghai-Tibet","Asia","China 29.18 35 102","35",102,"2400","29.18 1","N","N","None",NA,"0","N",0,"Y",15,20,5,12.5,"10C",NA,50,0,50,0,0,NA,NA,NA,0,NA,0,0,NA
