Source,Taxon,Country,Region,Latitude,Longitude,Elevation,Stratification_temperature,Stratification_days,Stratification,Scarification,GA3,Light,Dish,Tmax,Tmin,Photoperiod,Sown,Germinated,Normal
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3800,NA,0,N,N,N,Y,1,25,10,0,50,29,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3800,NA,0,N,N,N,Y,1,25,10,0,50,34,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3800,NA,0,N,N,N,Y,1,20,5,0,50,8,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3800,NA,0,N,N,N,Y,1,25,10,0,50,20,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3800,NA,0,N,N,N,Y,1,20,5,0,50,20,50
LiuGuja,Stellaria graminea L.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,136,150
LiuGuja,Stellaria graminea L.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,150,150
LiuGuja,Stellaria graminea L.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,141,150
Bu,Stellaria media,China,Qinghai-Tibet Plateau,35.85,102,3011,NA,0,N,N,N,Y,1,20,5,12,50,45,50
Bu,Stellaria media,China,Qinghai-Tibet Plateau,35.85,102,3011,NA,0,N,N,N,Y,1,20,5,12,50,49,50
Bu,Stellaria media,China,Qinghai-Tibet Plateau,35.85,102,3011,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Stellaria neglecta,China,Qinghai-Tibet Plateau,35.85,102,2172,NA,0,N,N,N,Y,1,20,5,12,50,5,50
Bu,Stellaria neglecta,China,Qinghai-Tibet Plateau,35.85,102,2172,NA,0,N,N,N,Y,1,20,5,12,50,47,50
Bu,Stellaria neglecta,China,Qinghai-Tibet Plateau,35.85,102,2172,NA,0,N,N,N,Y,1,20,5,12,50,42,50
LiuGuja,Stellaria neglecta Weihe ex Fingerh.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,142,150
LiuGuja,Stellaria neglecta Weihe ex Fingerh.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,124,150
LiuGuja,Stellaria neglecta Weihe ex Fingerh.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,111,150
Bu,Stellaria palustris,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,25,10,0,50,47,50
Bu,Stellaria palustris,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Stellaria palustris,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,25,10,0,50,48,50
Bu,Stellaria palustris,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Stellaria palustris,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,20,5,0,50,2,50
Bu,Stellaria palustris,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,25,10,0,50,49,50
LiuGuja,Stellaria parviumbellata Y. Z. Zhao,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,44,150
LiuGuja,Stellaria parviumbellata Y. Z. Zhao,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,33,150
LiuGuja,Stellaria parviumbellata Y. Z. Zhao,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,2,150
Bu,Stellaria parvi-umvellata,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,12,50,40,50
Bu,Stellaria parvi-umvellata,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,12,50,31,50
Bu,Stellaria parvi-umvellata,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,12,50,39,50
Bu,Stellaria sp,China,Qinghai-Tibet Plateau,35.85,102,3467,NA,0,N,N,N,Y,1,20,5,12,50,18,50
Bu,Stellaria sp,China,Qinghai-Tibet Plateau,35.85,102,3467,NA,0,N,N,N,Y,1,20,5,12,50,25,50
Bu,Stellaria sp,China,Qinghai-Tibet Plateau,35.85,102,3467,NA,0,N,N,N,Y,1,20,5,12,50,25,50
Bu,Stellaria uda,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,30,50
Bu,Stellaria uda,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,31,50
Bu,Stellaria uda,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,28,50
Bu,Stellera chamaejasme,China,Qinghai-Tibet Plateau,35.85,102,3000,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Stellera chamaejasme,China,Qinghai-Tibet Plateau,35.85,102,3000,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Stellera chamaejasme,China,Qinghai-Tibet Plateau,35.85,102,3000,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Stellera chamaejasme,China,Qinghai-Tibet Plateau,35.85,102,3000,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Stellera chamaejasme,China,Qinghai-Tibet Plateau,35.85,102,3000,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Stellera chamaejasme,China,Qinghai-Tibet Plateau,35.85,102,3000,NA,0,N,N,N,Y,1,25,10,0,50,1,50
LiuGuja,Stellera chamaejasme L.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,0,150
LiuGuja,Stellera chamaejasme L.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,5,150
LiuGuja,Stellera chamaejasme L.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,3,150
Bu,Stephanachne nigrescens,China,Qinghai-Tibet Plateau,35.85,102,3824,NA,0,N,N,N,Y,1,20,5,12,50,47,50
Bu,Stephanachne nigrescens,China,Qinghai-Tibet Plateau,35.85,102,3824,NA,0,N,N,N,Y,1,20,5,12,50,46,50
Bu,Stephanachne nigrescens,China,Qinghai-Tibet Plateau,35.85,102,3824,NA,0,N,N,N,Y,1,20,5,12,50,47,50
LiuGuja,Stephanachne nigrescens Keng,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,122,150
LiuGuja,Stephanachne nigrescens Keng,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,137,150
LiuGuja,Stephanachne nigrescens Keng,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,20,150
Bu,Stipa aliena,China,Qinghai-Tibet Plateau,35.85,102,3021,NA,0,N,N,N,Y,1,20,5,12,50,7,50
Bu,Stipa aliena,China,Qinghai-Tibet Plateau,35.85,102,3021,NA,0,N,N,N,Y,1,20,5,12,50,8,50
Bu,Stipa aliena,China,Qinghai-Tibet Plateau,35.85,102,3021,NA,0,N,N,N,Y,1,20,5,12,50,7,50
Bu,Stipa aliena,China,Qinghai-Tibet Plateau,35.85,102,3800,NA,0,N,N,N,Y,1,25,10,0,50,38,50
Bu,Stipa aliena,China,Qinghai-Tibet Plateau,35.85,102,3800,NA,0,N,N,N,Y,1,20,5,0,50,37,50
Bu,Stipa aliena,China,Qinghai-Tibet Plateau,35.85,102,3800,NA,0,N,N,N,Y,1,25,10,0,50,36,50
Bu,Stipa aliena,China,Qinghai-Tibet Plateau,35.85,102,3800,NA,0,N,N,N,Y,1,25,10,0,50,39,50
Bu,Stipa aliena,China,Qinghai-Tibet Plateau,35.85,102,3800,NA,0,N,N,N,Y,1,20,5,0,50,48,50
Bu,Stipa aliena,China,Qinghai-Tibet Plateau,35.85,102,3800,NA,0,N,N,N,Y,1,20,5,0,50,48,50
Bu,Stipa baicalensis,China,Qinghai-Tibet Plateau,35.85,102,2768,NA,0,N,N,N,Y,1,20,5,12,50,20,50
Bu,Stipa baicalensis,China,Qinghai-Tibet Plateau,35.85,102,2768,NA,0,N,N,N,Y,1,20,5,12,50,21,50
Bu,Stipa baicalensis,China,Qinghai-Tibet Plateau,35.85,102,2768,NA,0,N,N,N,Y,1,20,5,12,50,23,50
Bu,Stipa breviflora,China,Qinghai-Tibet Plateau,35.85,102,3451,NA,0,N,N,N,Y,1,20,5,12,50,46,50
Bu,Stipa breviflora,China,Qinghai-Tibet Plateau,35.85,102,3451,NA,0,N,N,N,Y,1,20,5,12,50,47,50
Bu,Stipa breviflora,China,Qinghai-Tibet Plateau,35.85,102,3451,NA,0,N,N,N,Y,1,20,5,12,50,45,50
Bu,Stipa bungeana,China,Qinghai-Tibet Plateau,35.85,102,2768,NA,0,N,N,N,Y,1,20,5,12,50,19,50
Bu,Stipa bungeana,China,Qinghai-Tibet Plateau,35.85,102,2768,NA,0,N,N,N,Y,1,20,5,12,50,10,50
Bu,Stipa bungeana,China,Qinghai-Tibet Plateau,35.85,102,2768,NA,0,N,N,N,Y,1,20,5,12,50,10,50
LiuGuja,Stipa bungeana Trin.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,37,150
LiuGuja,Stipa bungeana Trin.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,123,150
LiuGuja,Stipa bungeana Trin.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,41,150
Bu,Stipa capillacea,China,Qinghai-Tibet Plateau,35.85,102,3514,NA,0,N,N,N,Y,1,20,5,12,50,21,50
Bu,Stipa capillacea,China,Qinghai-Tibet Plateau,35.85,102,3514,NA,0,N,N,N,Y,1,20,5,12,50,19,50
Bu,Stipa capillacea,China,Qinghai-Tibet Plateau,35.85,102,3514,NA,0,N,N,N,Y,1,20,5,12,50,18,50
Bu,Stipa capillacea,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,33,50
Bu,Stipa capillacea,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,43,50
Bu,Stipa capillacea,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,34,50
Bu,Stipa capillacea,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,43,50
Bu,Stipa capillacea,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,30,50
Bu,Stipa capillacea,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,34,50
Bu,Stipa concinna,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,49,50
Bu,Stipa concinna,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Stipa concinna,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Stipa inebrians,China,Qinghai-Tibet Plateau,35.85,102,2768,NA,0,N,N,N,Y,1,20,5,12,50,47,50
Bu,Stipa inebrians,China,Qinghai-Tibet Plateau,35.85,102,2768,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Stipa inebrians,China,Qinghai-Tibet Plateau,35.85,102,2768,NA,0,N,N,N,Y,1,20,5,12,50,47,50
Bu,Stipa pappiformis,China,Qinghai-Tibet Plateau,35.85,102,2926,NA,0,N,N,N,Y,1,20,5,12,50,42,50
Bu,Stipa pappiformis,China,Qinghai-Tibet Plateau,35.85,102,2876,NA,0,N,N,N,Y,1,20,5,12,50,43,50
Bu,Stipa pappiformis,China,Qinghai-Tibet Plateau,35.85,102,2876,NA,0,N,N,N,Y,1,20,5,12,50,45,50
Bu,Stipa pappiformis,China,Qinghai-Tibet Plateau,35.85,102,2926,NA,0,N,N,N,Y,1,20,5,12,50,43,50
Bu,Stipa pappiformis,China,Qinghai-Tibet Plateau,35.85,102,2876,NA,0,N,N,N,Y,1,20,5,12,50,45,50
Bu,Stipa pappiformis,China,Qinghai-Tibet Plateau,35.85,102,2926,NA,0,N,N,N,Y,1,20,5,12,50,39,50
Bu,Stipa pekinensis,China,Qinghai-Tibet Plateau,35.85,102,2430,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Stipa pekinensis,China,Qinghai-Tibet Plateau,35.85,102,2430,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Stipa pekinensis,China,Qinghai-Tibet Plateau,35.85,102,2430,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Stipa przewalskyi,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Stipa przewalskyi,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,58,50
Bu,Stipa przewalskyi,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,67,50
Bu,Stipa przewalskyi,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,75,50
Bu,Stipa przewalskyi,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Stipa przewalskyi,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,0,50
LiuGuja,Stipa przewalskyi Roshev.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,108,150
LiuGuja,Stipa przewalskyi Roshev.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,110,150
LiuGuja,Stipa przewalskyi Roshev.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,99,150
Bu,Stipa regeliana,China,Qinghai-Tibet Plateau,35.85,102,4070,NA,0,N,N,N,Y,1,20,5,12,50,30,50
Bu,Stipa regeliana,China,Qinghai-Tibet Plateau,35.85,102,4070,NA,0,N,N,N,Y,1,20,5,12,50,34,50
Bu,Stipa regeliana,China,Qinghai-Tibet Plateau,35.85,102,4070,NA,0,N,N,N,Y,1,20,5,12,50,38,50
Bu,Stipa sibirica,China,Qinghai-Tibet Plateau,35.85,102,2202,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Stipa sibirica,China,Qinghai-Tibet Plateau,35.85,102,2202,NA,0,N,N,N,Y,1,20,5,12,50,42,50
Bu,Stipa sibirica,China,Qinghai-Tibet Plateau,35.85,102,2202,NA,0,N,N,N,Y,1,20,5,12,50,45,50
Bu,Stipa splendens,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,45,50
Bu,Stipa splendens,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,48,50
Bu,Stipa splendens,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,37,50
Bu,Stipa splendens,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,44,50
Bu,Stipa splendens,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,46,50
Bu,Stipa splendens,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,40,50
Bu,Swertia bifolia,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,4,50
Bu,Swertia bifolia,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,3,50
Bu,Swertia bifolia,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,1,50
LiuGuja,Swertia bifolia Batal.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,14,150
LiuGuja,Swertia bifolia Batal.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,6,150
LiuGuja,Swertia bifolia Batal.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,1,150
Bu,Swertia bimaculata,China,Qinghai-Tibet Plateau,35.85,102,2304,NA,0,N,N,N,Y,1,20,5,12,50,12,50
Bu,Swertia bimaculata,China,Qinghai-Tibet Plateau,35.85,102,2304,NA,0,N,N,N,Y,1,20,5,12,50,10,50
Bu,Swertia bimaculata,China,Qinghai-Tibet Plateau,35.85,102,2304,NA,0,N,N,N,Y,1,20,5,12,50,15,50
LiuGuja,Swertia bimaculata (Sieb.et Zucc.)Hook.f.et Thoms. ex Clarke ,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,101,150
LiuGuja,Swertia bimaculata (Sieb.et Zucc.)Hook.f.et Thoms. ex Clarke ,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,38,150
LiuGuja,Swertia bimaculata (Sieb.et Zucc.)Hook.f.et Thoms. ex Clarke ,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,0,150
Bu,Swertia diluta,China,Qinghai-Tibet Plateau,35.85,102,3028,NA,0,N,N,N,Y,1,20,5,12,50,27,50
Bu,Swertia diluta,China,Qinghai-Tibet Plateau,35.85,102,3028,NA,0,N,N,N,Y,1,20,5,12,50,16,50
Bu,Swertia diluta,China,Qinghai-Tibet Plateau,35.85,102,3028,NA,0,N,N,N,Y,1,20,5,12,50,19,50
LiuGuja,Swertia diluta (Turcz.) Benth. et Hook. f.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,16,150
LiuGuja,Swertia diluta (Turcz.) Benth. et Hook. f.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,2,150
LiuGuja,Swertia diluta (Turcz.) Benth. et Hook. f.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,90,150
LiuGuja,Swertia erythrosticta Maxim.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,67,150
LiuGuja,Swertia erythrosticta Maxim.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,53,150
LiuGuja,Swertia erythrosticta Maxim.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,25,150
Bu,Swertia franchetiana,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,28,50
Bu,Swertia franchetiana,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,28,50
Bu,Swertia franchetiana,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,12,50
Bu,Swertia franchetiana,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,26,50
Bu,Swertia franchetiana,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,10,50
Bu,Swertia franchetiana,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,4,50
LiuGuja,Swertia franchetiana H. Smith,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,77,150
LiuGuja,Swertia franchetiana H. Smith,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,23,150
LiuGuja,Swertia franchetiana H. Smith,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,2,150
Bu,Swertia sp1,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Swertia sp1,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Swertia sp1,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Swertia sp1,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,1,50
Bu,Swertia sp1,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Swertia sp1,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Swertia sp2,China,Qinghai-Tibet Plateau,35.85,102,4000,NA,0,N,N,N,Y,1,25,10,0,50,11,50
Bu,Swertia sp2,China,Qinghai-Tibet Plateau,35.85,102,4000,NA,0,N,N,N,Y,1,20,5,0,50,10,50
Bu,Swertia sp2,China,Qinghai-Tibet Plateau,35.85,102,4000,NA,0,N,N,N,Y,1,25,10,0,50,7,50
Bu,Swertia sp2,China,Qinghai-Tibet Plateau,35.85,102,4000,NA,0,N,N,N,Y,1,20,5,0,50,7,50
Bu,Swertia sp2,China,Qinghai-Tibet Plateau,35.85,102,4000,NA,0,N,N,N,Y,1,25,10,0,50,8,50
Bu,Swertia sp2,China,Qinghai-Tibet Plateau,35.85,102,4000,NA,0,N,N,N,Y,1,20,5,0,50,11,50
Bu,Swertia tetraptera,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Swertia tetraptera,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Swertia tetraptera,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,0,50
LiuGuja,Swertia tetraptera Maxim.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,1,150
LiuGuja,Swertia tetraptera Maxim.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,2,150
LiuGuja,Swertia tetraptera Maxim.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,0,150
Bu,Swertia wolfgangiana,China,Qinghai-Tibet Plateau,35.85,102,2749,NA,0,N,N,N,Y,1,20,5,12,50,5,50
Bu,Swertia wolfgangiana,China,Qinghai-Tibet Plateau,35.85,102,2749,NA,0,N,N,N,Y,1,20,5,12,50,6,50
Bu,Swertia wolfgangiana,China,Qinghai-Tibet Plateau,35.85,102,2749,NA,0,N,N,N,Y,1,20,5,12,50,6,50
LiuGuja,Taraxacum calanthodium Dahlst.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,117,150
LiuGuja,Taraxacum calanthodium Dahlst.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,135,150
LiuGuja,Taraxacum calanthodium Dahlst.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,105,150
Bu,Taraxacum cdanthodium,China,Qinghai-Tibet Plateau,35.85,102,2514,NA,0,N,N,N,Y,1,20,5,12,50,41,50
Bu,Taraxacum cdanthodium,China,Qinghai-Tibet Plateau,35.85,102,2514,NA,0,N,N,N,Y,1,20,5,12,50,41,50
Bu,Taraxacum cdanthodium,China,Qinghai-Tibet Plateau,35.85,102,2514,NA,0,N,N,N,Y,1,20,5,12,50,46,50
Bu,Taraxacum maurocarpum,China,Qinghai-Tibet Plateau,35.85,102,3550,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Taraxacum maurocarpum,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,43,50
Bu,Taraxacum maurocarpum,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,45,50
Bu,Taraxacum maurocarpum,China,Qinghai-Tibet Plateau,35.85,102,3550,NA,0,N,N,N,Y,1,20,5,12,50,47,50
Bu,Taraxacum maurocarpum,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,45,50
Bu,Taraxacum maurocarpum,China,Qinghai-Tibet Plateau,35.85,102,3550,NA,0,N,N,N,Y,1,20,5,12,50,45,50
LiuGuja,Taraxacum maurocarpum Dahlst.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,133,150
LiuGuja,Taraxacum maurocarpum Dahlst.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,123,150
LiuGuja,Taraxacum maurocarpum Dahlst.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,83,150
Bu,Taraxacum mongolicum,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,25,10,0,50,48,50
Bu,Taraxacum mongolicum,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,20,5,0,50,41,50
Bu,Taraxacum mongolicum,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,25,10,0,50,50,50
Bu,Taraxacum mongolicum,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,20,5,0,50,46,50
Bu,Taraxacum mongolicum,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,20,5,0,50,46,50
Bu,Taraxacum mongolicum,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,25,10,0,50,46,50
Bu,Taraxacum mongolicum,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,25,10,0,50,48,50
Bu,Taraxacum mongolicum,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,25,10,0,50,44,50
Bu,Taraxacum mongolicum,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,25,10,0,50,44,50
LiuGuja,Taraxacum mongolicum Hand.-Mazz. ,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,128,150
LiuGuja,Taraxacum mongolicum Hand.-Mazz. ,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,132,150
