ID,Days,Germinated,Tmax,Tmin,Light
29.1,60,17,25,10,0
29.1,60,14,25,10,0
29.11,60,28,25,10,0
29.11,60,35,25,10,0
29.11,60,33,25,10,0
29.12,60,27,25,10,0
29.12,60,44,25,10,0
29.12,60,20,25,10,0
29.13,60,0,25,10,0
29.13,60,1,25,10,0
29.13,60,0,25,10,0
29.14,60,36,25,10,0
29.14,60,27,25,10,0
29.14,60,28,25,10,0
29.15,60,33,25,10,0
29.15,60,29,25,10,0
29.15,60,18,25,10,0
29.16,60,11,25,10,0
29.16,60,13,25,10,0
29.16,60,10,25,10,0
29.17,60,1,25,10,0
29.17,60,0,25,10,0
29.17,60,1,25,10,0
29.18,60,0,25,10,0
29.18,60,0,25,10,0
29.18,60,0,25,10,0
29.19,60,31,25,10,0
29.19,60,36,25,10,0
29.19,60,40,25,10,0
29.2,60,5,25,10,0
29.2,60,10,25,10,0
29.2,60,5,25,10,0
29.21,60,40,25,10,0
29.21,60,47,25,10,0
29.21,60,46,25,10,0
29.22,60,3,25,10,0
29.22,60,6,25,10,0
29.22,60,2,25,10,0
29.23,60,0,25,10,0
29.23,60,0,25,10,0
29.23,60,0,25,10,0
29.24,60,1,25,10,0
29.24,60,0,25,10,0
29.24,60,0,25,10,0
29.25,60,5,25,10,0
29.25,60,8,25,10,0
29.25,60,12,25,10,0
29.26,60,0,25,10,0
29.26,60,0,25,10,0
29.26,60,0,25,10,0
29.27,60,0,25,10,0
29.27,60,0,25,10,0
29.27,60,0,25,10,0
29.28,60,0,25,10,0
29.28,60,1,25,10,0
29.28,60,0,25,10,0
29.29,60,1,25,10,0
29.29,60,5,25,10,0
29.29,60,4,25,10,0
29.31,60,3,25,10,0
29.31,60,4,25,10,0
29.31,60,5,25,10,0
29.32,60,1,25,10,0
29.32,60,3,25,10,0
29.32,60,2,25,10,0
29.33,60,0,25,10,0
29.33,60,0,25,10,0
29.33,60,0,25,10,0
29.34,60,1,25,10,0
29.34,60,1,25,10,0
29.34,60,0,25,10,0
31.01,60,6,25,10,0
31.01,60,4,25,10,0
31.01,60,0,25,10,0
31.02,60,9,25,10,0
31.02,60,7,25,10,0
31.02,60,4,25,10,0
31.04,60,0,25,10,0
31.04,60,0,25,10,0
31.04,60,0,25,10,0
31.05,60,23,25,10,0
31.05,60,15,25,10,0
31.05,60,21,25,10,0
31.06,60,0,25,10,0
31.06,60,0,25,10,0
31.06,60,0,25,10,0
37.01,60,16,25,10,0
37.01,60,15,25,10,0
37.01,60,7,25,10,0
37.02,60,9,25,10,0
37.02,60,12,25,10,0
37.02,60,18,25,10,0
38.01,60,17,25,10,0
38.01,60,6,25,10,0
38.01,60,9,25,10,0
38.02,60,0,25,10,0
38.02,60,1,25,10,0
38.02,60,0,25,10,0
38.03,60,10,25,10,0
38.03,60,1,25,10,0
38.03,60,4,25,10,0
44.01,60,0,25,10,0
44.01,60,0,25,10,0
44.01,60,0,25,10,0
46.01,60,3,25,10,0
46.01,60,3,25,10,0
46.01,60,2,25,10,0
20.02,60,2,25,10,0
20.02,60,3,25,10,0
20.02,60,2,25,10,0
15.22,60,1,25,10,0
15.22,60,0,25,10,0
15.22,60,0,25,10,0
1.05,60,49,25,10,0
1.05,60,53,25,10,0
1.05,60,50,25,10,0
1.07,60,0,25,10,0
1.07,60,0,25,10,0
1.07,60,0,25,10,0
1.08,60,50,25,10,0
1.08,60,44,25,10,0
1.08,60,43,25,10,0
1.09,60,5,25,10,0
1.09,60,2,25,10,0
1.09,60,6,25,10,0
1.1,60,34,25,10,0
1.1,60,36,25,10,0
1.1,60,30,25,10,0
1.12,60,8,25,10,0
1.12,60,7,25,10,0
1.12,60,8,25,10,0
1.13,60,4,25,10,0
1.13,60,1,25,10,0
1.13,60,1,25,10,0
1.14,60,39,25,10,0
1.14,60,47,25,10,0
1.14,60,36,25,10,0
3.14,60,16,25,10,0
3.14,60,21,25,10,0
3.14,60,18,25,10,0
3.15,60,24,25,10,0
3.15,60,24,25,10,0
3.15,60,30,25,10,0
3.16,60,43,25,10,0
3.16,60,44,25,10,0
3.16,60,44,25,10,0
4.01,60,2,25,10,0
4.01,60,0,25,10,0
4.01,60,1,25,10,0
4.02,60,13,25,10,0
4.02,60,18,25,10,0
4.02,60,16,25,10,0
4.04,60,5,25,10,0
4.04,60,8,25,10,0
4.04,60,9,25,10,0
4.05,60,1,25,10,0
4.05,60,0,25,10,0
4.05,60,0,25,10,0
4.07,60,13,25,10,0
4.07,60,29,25,10,0
4.07,60,16,25,10,0
6.07,60,22,25,10,0
6.07,60,23,25,10,0
6.07,60,16,25,10,0
6.08,60,12,25,10,0
6.08,60,4,25,10,0
6.08,60,13,25,10,0
6.09,60,28,25,10,0
6.09,60,20,25,10,0
6.09,60,16,25,10,0
6.1,60,35,25,10,0
6.1,60,33,25,10,0
6.1,60,32,25,10,0
6.11,60,29,25,10,0
6.11,60,31,25,10,0
6.11,60,33,25,10,0
6.12,60,12,25,10,0
6.12,60,14,25,10,0
6.12,60,22,25,10,0
6.13,60,38,25,10,0
6.13,60,32,25,10,0
6.13,60,37,25,10,0
6.14,60,43,25,10,0
6.14,60,39,25,10,0
6.14,60,36,25,10,0
6.15,60,3,25,10,0
6.15,60,3,25,10,0
6.15,60,1,25,10,0
6.16,60,0,25,10,0
6.16,60,1,25,10,0
6.16,60,1,25,10,0
6.18,60,47,25,10,0
6.18,60,36,25,10,0
6.18,60,41,25,10,0
6.19,60,17,25,10,0
6.19,60,14,25,10,0
6.19,60,9,25,10,0
6.2,60,29,25,10,0
6.2,60,26,25,10,0
6.2,60,20,25,10,0
6.21,60,50,25,10,0
6.21,60,47,25,10,0
6.21,60,49,25,10,0
6.22,60,0,25,10,0
6.22,60,1,25,10,0
6.22,60,1,25,10,0
6.23,60,0,25,10,0
6.23,60,0,25,10,0
6.23,60,0,25,10,0
6.24,60,37,25,10,0
6.24,60,32,25,10,0
6.24,60,31,25,10,0
6.25,60,10,25,10,0
6.25,60,5,25,10,0
6.25,60,6,25,10,0
8.01,60,51,25,10,0
8.01,60,53,25,10,0
8.01,60,46,25,10,0
8.05,60,1,25,10,0
8.05,60,0,25,10,0
8.05,60,0,25,10,0
8.06,60,0,25,10,0
8.06,60,0,25,10,0
8.06,60,0,25,10,0
9.01,60,3,25,10,0
9.01,60,5,25,10,0
9.01,60,4,25,10,0
9.02,60,41,25,10,0
9.02,60,50,25,10,0
9.02,60,50,25,10,0
9.05,60,0,25,10,0
9.05,60,1,25,10,0
9.05,60,3,25,10,0
9.06,60,8,25,10,0
9.06,60,9,25,10,0
9.06,60,10,25,10,0
9.09,60,15,25,10,0
9.09,60,11,25,10,0
9.09,60,18,25,10,0
9.11,60,2,25,10,0
9.11,60,2,25,10,0
9.11,60,2,25,10,0
9.12,60,5,25,10,0
9.12,60,7,25,10,0
9.12,60,2,25,10,0
9.13,60,9,25,10,0
9.13,60,5,25,10,0
9.13,60,1,25,10,0
9.15,60,9,25,10,0
9.15,60,5,25,10,0
9.15,60,4,25,10,0
9.17,60,1,25,10,0
9.17,60,1,25,10,0
9.17,60,2,25,10,0
9.18,60,2,25,10,0
9.18,60,0,25,10,0
9.18,60,6,25,10,0
9.22,60,16,25,10,0
9.22,60,15,25,10,0
9.22,60,3,25,10,0
9.24,60,13,25,10,0
9.24,60,10,25,10,0
9.24,60,10,25,10,0
9.25,60,21,25,10,0
9.25,60,20,25,10,0
9.25,60,17,25,10,0
9.28,60,1,25,10,0
9.28,60,0,25,10,0
9.28,60,1,25,10,0
9.29,60,2,25,10,0
9.29,60,1,25,10,0
9.29,60,1,25,10,0
9.3,60,2,25,10,0
9.3,60,2,25,10,0
9.3,60,0,25,10,0
9.31,60,27,25,10,0
9.31,60,24,25,10,0
9.31,60,21,25,10,0
9.32,60,36,25,10,0
9.32,60,34,25,10,0
9.32,60,38,25,10,0
9.35,60,15,25,10,0
9.35,60,19,25,10,0
9.35,60,21,25,10,0
9.36,60,6,25,10,0
9.36,60,2,25,10,0
9.36,60,7,25,10,0
9.37,60,12,25,10,0
9.37,60,7,25,10,0
9.37,60,5,25,10,0
9.4,60,7,25,10,0
9.4,60,9,25,10,0
9.4,60,7,25,10,0
9.43,60,4,25,10,0
9.43,60,1,25,10,0
9.43,60,3,25,10,0
9.46,60,4,25,10,0
9.46,60,6,25,10,0
9.46,60,1,25,10,0
9.47,60,2,25,10,0
9.47,60,1,25,10,0
9.47,60,1,25,10,0
9.48,60,27,25,10,0
9.48,60,24,25,10,0
9.48,60,24,25,10,0
9.49,60,22,25,10,0
9.49,60,29,25,10,0
9.49,60,20,25,10,0
9.51,60,14,25,10,0
9.51,60,15,25,10,0
9.51,60,5,25,10,0
9.52,60,3,25,10,0
9.52,60,4,25,10,0
9.52,60,6,25,10,0
9.53,60,2,25,10,0
9.53,60,3,25,10,0
9.53,60,1,25,10,0
9.55,60,27,25,10,0
9.55,60,24,25,10,0
9.55,60,21,25,10,0
9.58,60,0,25,10,0
9.58,60,0,25,10,0
9.58,60,1,25,10,0
9.59,60,18,25,10,0
9.59,60,21,25,10,0
9.59,60,22,25,10,0
9.6,60,3,25,10,0
9.6,60,1,25,10,0
9.6,60,4,25,10,0
10.01,60,40,25,10,0
10.01,60,44,25,10,0
10.01,60,45,25,10,0
10.02,60,41,25,10,0
10.02,60,43,25,10,0
10.02,60,41,25,10,0
10.04,60,39,25,10,0
10.04,60,53,25,10,0
10.04,60,42,25,10,0
10.07,60,44,25,10,0
10.07,60,35,25,10,0
10.07,60,32,25,10,0
10.08,60,4,25,10,0
10.08,60,2,25,10,0
10.08,60,2,25,10,0
10.16,60,15,25,10,0
10.16,60,10,25,10,0
10.16,60,7,25,10,0
10.22,60,5,25,10,0
10.22,60,3,25,10,0
10.22,60,11,25,10,0
10.27,60,24,25,10,0
10.27,60,25,25,10,0
10.27,60,25,25,10,0
10.29,60,18,25,10,0
10.29,60,13,25,10,0
10.29,60,7,25,10,0
11.03,60,0,25,10,0
11.03,60,1,25,10,0
11.03,60,1,25,10,0
11.04,60,3,25,10,0
11.04,60,0,25,10,0
11.04,60,1,25,10,0
12.06,60,0,25,10,0
12.06,60,1,25,10,0
12.06,60,1,25,10,0
13.02,60,11,25,10,0
13.02,60,5,25,10,0
13.02,60,3,25,10,0
13.03,60,46,25,10,0
13.03,60,50,25,10,0
13.03,60,46,25,10,0
13.06,60,46,25,10,0
13.06,60,43,25,10,0
13.06,60,30,25,10,0
13.08,60,28,25,10,0
13.08,60,25,25,10,0
13.08,60,33,25,10,0
13.09,60,16,25,10,0
13.09,60,19,25,10,0
13.09,60,16,25,10,0
13.1,60,39,25,10,0
13.1,60,47,25,10,0
13.1,60,37,25,10,0
13.13,60,48,25,10,0
13.13,60,50,25,10,0
13.13,60,48,25,10,0
13.15,60,1,25,10,0
13.15,60,4,25,10,0
13.15,60,2,25,10,0
13.16,60,16,25,10,0
13.16,60,16,25,10,0
13.16,60,14,25,10,0
13.17,60,40,25,10,0
13.17,60,45,25,10,0
13.17,60,46,25,10,0
13.18,60,39,25,10,0
13.18,60,33,25,10,0
13.18,60,38,25,10,0
13.19,60,14,25,10,0
13.19,60,1,25,10,0
13.19,60,2,25,10,0
13.2,60,23,25,10,0
13.2,60,25,25,10,0
13.2,60,16,25,10,0
13.21,60,42,25,10,0
13.21,60,35,25,10,0
13.21,60,30,25,10,0
13.23,60,41,25,10,0
13.23,60,26,25,10,0
13.23,60,42,25,10,0
13.24,60,30,25,10,0
13.24,60,22,25,10,0
13.24,60,22,25,10,0
13.25,60,38,25,10,0
13.25,60,45,25,10,0
13.25,60,43,25,10,0
13.27,60,50,25,10,0
13.27,60,44,25,10,0
13.27,60,43,25,10,0
13.28,60,1,25,10,0
13.28,60,0,25,10,0
13.28,60,0,25,10,0
13.29,60,29,25,10,0
13.29,60,27,25,10,0
13.29,60,19,25,10,0
13.31,60,50,25,10,0
13.31,60,49,25,10,0
13.31,60,48,25,10,0
13.32,60,12,25,10,0
13.32,60,18,25,10,0
13.32,60,20,25,10,0
13.33,60,13,25,10,0
13.33,60,14,25,10,0
13.33,60,7,25,10,0
13.34,60,15,25,10,0
13.34,60,12,25,10,0
13.34,60,9,25,10,0
13.36,60,44,25,10,0
13.36,60,31,25,10,0
13.36,60,42,25,10,0
13.37,60,44,25,10,0
13.37,60,45,25,10,0
13.37,60,43,25,10,0
13.38,60,35,25,10,0
13.38,60,40,25,10,0
13.38,60,38,25,10,0
13.39,60,49,25,10,0
13.39,60,48,25,10,0
13.39,60,49,25,10,0
13.41,60,38,25,10,0
13.41,60,33,25,10,0
13.41,60,35,25,10,0
13.44,60,46,25,10,0
13.44,60,47,25,10,0
13.44,60,47,25,10,0
13.45,60,0,25,10,0
13.45,60,3,25,10,0
13.45,60,2,25,10,0
13.46,60,43,25,10,0
13.46,60,47,25,10,0
13.46,60,40,25,10,0
13.47,60,46,25,10,0
13.47,60,38,25,10,0
13.47,60,44,25,10,0
13.48,60,48,25,10,0
13.48,60,46,25,10,0
13.48,60,44,25,10,0
13.5,60,7,25,10,0
13.5,60,7,25,10,0
13.5,60,5,25,10,0
13.51,60,18,25,10,0
13.51,60,22,25,10,0
13.51,60,25,25,10,0
13.52,60,24,25,10,0
13.52,60,31,25,10,0
13.52,60,25,25,10,0
13.54,60,54,25,10,0
13.54,60,37,25,10,0
13.54,60,45,25,10,0
13.55,60,46,25,10,0
13.55,60,47,25,10,0
13.55,60,46,25,10,0
13.56,60,10,25,10,0
13.56,60,11,25,10,0
13.56,60,14,25,10,0
13.57,60,23,25,10,0
13.57,60,27,25,10,0
13.57,60,21,25,10,0
13.58,60,40,25,10,0
13.58,60,43,25,10,0
13.58,60,33,25,10,0
13.59,60,50,25,10,0
13.59,60,40,25,10,0
13.59,60,46,25,10,0
13.61,60,18,25,10,0
13.61,60,17,25,10,0
13.61,60,7,25,10,0
13.62,60,42,25,10,0
13.62,60,43,25,10,0
13.62,60,40,25,10,0
13.63,60,20,25,10,0
13.63,60,16,25,10,0
13.63,60,15,25,10,0
13.64,60,0,25,10,0
13.64,60,0,25,10,0
13.64,60,0,25,10,0
13.66,60,27,25,10,0
13.66,60,17,25,10,0
13.66,60,34,25,10,0
13.67,60,7,25,10,0
13.67,60,7,25,10,0
13.67,60,4,25,10,0
13.68,60,0,25,10,0
13.68,60,0,25,10,0
13.68,60,0,25,10,0
13.69,60,39,25,10,0
13.69,60,42,25,10,0
13.69,60,44,25,10,0
13.7,60,48,25,10,0
13.7,60,46,25,10,0
13.7,60,46,25,10,0
13.71,60,36,25,10,0
13.71,60,30,25,10,0
13.71,60,24,25,10,0
13.72,60,42,25,10,0
13.72,60,43,25,10,0
13.72,60,43,25,10,0
13.74,60,47,25,10,0
13.74,60,50,25,10,0
13.74,60,48,25,10,0
15.05,60,16,25,10,0
15.05,60,13,25,10,0
15.05,60,13,25,10,0
15.07,60,4,25,10,0
15.07,60,2,25,10,0
15.07,60,5,25,10,0
15.08,60,2,25,10,0
15.08,60,4,25,10,0
15.08,60,4,25,10,0
15.09,60,12,25,10,0
15.09,60,16,25,10,0
15.09,60,11,25,10,0
15.1,60,1,25,10,0
15.1,60,0,25,10,0
15.1,60,0,25,10,0
15.12,60,16,25,10,0
15.12,60,16,25,10,0
15.12,60,18,25,10,0
15.13,60,3,25,10,0
15.13,60,2,25,10,0
15.13,60,0,25,10,0
16.01,60,8,25,10,0
16.01,60,2,25,10,0
16.01,60,0,25,10,0
16.02,60,23,25,10,0
16.02,60,22,25,10,0
16.02,60,15,25,10,0
16.03,60,8,25,10,0
16.03,60,9,25,10,0
16.03,60,10,25,10,0
16.04,60,31,25,10,0
16.04,60,28,25,10,0
16.04,60,23,25,10,0
17.21,60,47,25,10,0
17.21,60,47,25,10,0
17.21,60,44,25,10,0
17.22,60,3,25,10,0
17.22,60,3,25,10,0
17.22,60,1,25,10,0
17.23,60,0,25,10,0
17.23,60,0,25,10,0
17.23,60,0,25,10,0
17.24,60,40,25,10,0
17.24,60,25,25,10,0
17.24,60,51,25,10,0
17.25,60,5,25,10,0
17.25,60,2,25,10,0
17.25,60,3,25,10,0
17.26,60,0,25,10,0
17.26,60,0,25,10,0
17.26,60,0,25,10,0
17.27,60,0,25,10,0
17.27,60,1,25,10,0
17.27,60,0,25,10,0
17.28,60,9,25,10,0
17.28,60,4,25,10,0
17.28,60,1,25,10,0
19.01,60,22,25,10,0
19.01,60,21,25,10,0
19.01,60,26,25,10,0
19.02,60,14,25,10,0
19.02,60,9,25,10,0
19.02,60,16,25,10,0
19.03,60,2,25,10,0
19.03,60,1,25,10,0
19.03,60,5,25,10,0
19.04,60,42,25,10,0
19.04,60,43,25,10,0
19.04,60,39,25,10,0
19.05,60,0,25,10,0
19.05,60,0,25,10,0
19.05,60,0,25,10,0
19.06,60,0,25,10,0
19.06,60,0,25,10,0
19.06,60,0,25,10,0
19.1,60,0,25,10,0
19.1,60,2,25,10,0
19.1,60,0,25,10,0
19.12,60,0,25,10,0
19.12,60,0,25,10,0
19.12,60,0,25,10,0
19.13,60,7,25,10,0
19.13,60,9,25,10,0
19.13,60,4,25,10,0
19.14,60,32,25,10,0
19.14,60,23,25,10,0
19.14,60,27,25,10,0
19.21,60,50,25,10,0
19.21,60,49,25,10,0
19.21,60,50,25,10,0
19.22,60,0,25,10,0
19.22,60,0,25,10,0
19.22,60,0,25,10,0
19.27,60,0,25,10,0
19.27,60,0,25,10,0
19.27,60,0,25,10,0
19.28,60,0,25,10,0
19.28,60,0,25,10,0
19.28,60,0,25,10,0
19.31,60,31,25,10,0
19.31,60,28,25,10,0
19.31,60,30,25,10,0
19.35,60,0,25,10,0
19.35,60,1,25,10,0
19.35,60,0,25,10,0
19.36,60,25,25,10,0
19.36,60,23,25,10,0
19.36,60,29,25,10,0
19.37,60,10,25,10,0
19.37,60,12,25,10,0
19.37,60,5,25,10,0
19.38,60,4,25,10,0
19.38,60,6,25,10,0
19.38,60,4,25,10,0
19.4,60,2,25,10,0
19.4,60,1,25,10,0
19.4,60,0,25,10,0
19.42,60,3,25,10,0
19.42,60,5,25,10,0
19.42,60,2,25,10,0
19.46,60,32,25,10,0
19.46,60,24,25,10,0
19.46,60,25,25,10,0
19.47,60,24,25,10,0
19.47,60,24,25,10,0
19.47,60,35,25,10,0
19.48,60,5,25,10,0
19.48,60,4,25,10,0
19.48,60,0,25,10,0
19.49,60,26,25,10,0
19.49,60,38,25,10,0
19.49,60,24,25,10,0
19.5,60,24,25,10,0
19.5,60,30,25,10,0
19.5,60,20,25,10,0
19.53,60,44,25,10,0
19.53,60,48,25,10,0
19.53,60,49,25,10,0
19.55,60,9,25,10,0
19.55,60,8,25,10,0
19.55,60,10,25,10,0
19.56,60,0,25,10,0
19.56,60,0,25,10,0
19.56,60,0,25,10,0
19.57,60,0,25,10,0
19.57,60,1,25,10,0
19.57,60,0,25,10,0
19.58,60,15,25,10,0
19.58,60,12,25,10,0
19.58,60,6,25,10,0
20.05,60,7,25,10,0
20.05,60,9,25,10,0
20.05,60,18,25,10,0
21.01,60,49,25,10,0
21.01,60,50,25,10,0
21.01,60,45,25,10,0
21.03,60,53,25,10,0
21.03,60,62,25,10,0
21.03,60,54,25,10,0
21.04,60,32,25,10,0
21.04,60,33,25,10,0
21.04,60,38,25,10,0
21.05,60,19,25,10,0
21.05,60,12,25,10,0
21.05,60,23,25,10,0
21.06,60,7,25,10,0
21.06,60,9,25,10,0
21.06,60,5,25,10,0
21.07,60,17,25,10,0
21.07,60,15,25,10,0
21.07,60,18,25,10,0
21.08,60,1,25,10,0
21.08,60,1,25,10,0
21.08,60,2,25,10,0
21.09,60,27,25,10,0
21.09,60,24,25,10,0
21.09,60,21,25,10,0
21.1,60,35,25,10,0
21.1,60,43,25,10,0
21.1,60,44,25,10,0
21.11,60,45,25,10,0
21.11,60,47,25,10,0
21.11,60,48,25,10,0
21.14,60,46,25,10,0
21.14,60,52,25,10,0
21.14,60,48,25,10,0
21.23,60,0,25,10,0
21.23,60,0,25,10,0
21.23,60,0,25,10,0
24.09,60,5,25,10,0
24.09,60,3,25,10,0
24.09,60,3,25,10,0
25.17,60,0,25,10,0
25.17,60,0,25,10,0
25.17,60,1,25,10,0
25.18,60,15,25,10,0
25.18,60,14,25,10,0
25.18,60,13,25,10,0
25.19,60,2,25,10,0
25.19,60,1,25,10,0
25.19,60,0,25,10,0
25.2,60,4,25,10,0
25.2,60,0,25,10,0
25.2,60,2,25,10,0
25.21,60,0,25,10,0
25.21,60,0,25,10,0
25.21,60,0,25,10,0
25.22,60,7,25,10,0
25.22,60,7,25,10,0
25.22,60,7,25,10,0
25.23,60,32,25,10,0
25.23,60,43,25,10,0
25.23,60,44,25,10,0
25.24,60,29,25,10,0
25.24,60,35,25,10,0
25.24,60,30,25,10,0
25.26,60,0,25,10,0
25.26,60,1,25,10,0
25.26,60,0,25,10,0
25.27,60,2,25,10,0
25.27,60,0,25,10,0
25.27,60,0,25,10,0
25.28,60,7,25,10,0
25.28,60,11,25,10,0
25.28,60,6,25,10,0
25.29,60,0,25,10,0
25.29,60,0,25,10,0
25.29,60,0,25,10,0
25.3,60,1,25,10,0
25.3,60,1,25,10,0
25.3,60,0,25,10,0
26.01,60,12,25,10,0
26.01,60,33,25,10,0
26.01,60,17,25,10,0
26.03,60,9,25,10,0
26.03,60,15,25,10,0
26.03,60,18,25,10,0
26.06,60,5,25,10,0
26.06,60,9,25,10,0
26.06,60,5,25,10,0
26.07,60,29,25,10,0
26.07,60,24,25,10,0
26.07,60,12,25,10,0
26.08,60,38,25,10,0
26.08,60,34,25,10,0
26.08,60,27,25,10,0
26.09,60,6,25,10,0
26.09,60,5,25,10,0
26.09,60,12,25,10,0
27.12,60,48,25,10,0
27.12,60,37,25,10,0
27.12,60,43,25,10,0
27.23,60,38,25,10,0
27.23,60,38,25,10,0
27.23,60,42,25,10,0
27.24,60,8,25,10,0
27.24,60,5,25,10,0
27.24,60,2,25,10,0
27.25,60,17,25,10,0
27.25,60,9,25,10,0
27.25,60,18,25,10,0
27.26,60,21,25,10,0
27.26,60,26,25,10,0
27.26,60,26,25,10,0
27.27,60,32,25,10,0
27.27,60,38,25,10,0
27.27,60,34,25,10,0
27.28,60,36,25,10,0
27.28,60,40,25,10,0
27.28,60,44,25,10,0
27.29,60,38,25,10,0
27.29,60,39,25,10,0
27.29,60,41,25,10,0
29.35,60,0,25,10,0
29.35,60,0,25,10,0
29.35,60,0,25,10,0
39.01,60,53,25,10,0
39.01,60,49,25,10,0
39.01,60,55,25,10,0
39.03,60,48,25,10,0
39.03,60,36,25,10,0
39.03,60,38,25,10,0
39.04,60,44,25,10,0
39.04,60,47,25,10,0
39.04,60,45,25,10,0
51.02,60,9,25,10,0
51.02,60,24,25,10,0
51.02,60,17,25,10,0
51.03,60,1,25,10,0
51.03,60,0,25,10,0
51.03,60,1,25,10,0
51.04,60,1,25,10,0
51.04,60,0,25,10,0
51.04,60,0,25,10,0
51.08,60,10,25,10,0
51.08,60,8,25,10,0
51.08,60,7,25,10,0
51.09,60,1,25,10,0
51.09,60,2,25,10,0
51.09,60,1,25,10,0
51.13,60,4,25,10,0
51.13,60,1,25,10,0
51.13,60,2,25,10,0
51.14,60,4,25,10,0
51.14,60,4,25,10,0
51.14,60,3,25,10,0
51.16,60,0,25,10,0
51.16,60,0,25,10,0
51.16,60,0,25,10,0
51.17,60,0,25,10,0
51.17,60,3,25,10,0
51.17,60,2,25,10,0
51.18,60,0,25,10,0
51.18,60,1,25,10,0
51.18,60,0,25,10,0
51.19,60,0,25,10,0
51.19,60,0,25,10,0
51.19,60,0,25,10,0
51.21,60,1,25,10,0
51.21,60,0,25,10,0
51.21,60,0,25,10,0
51.23,60,0,25,10,0
51.23,60,0,25,10,0
51.23,60,0,25,10,0
51.25,60,1,25,10,0
51.25,60,0,25,10,0
51.25,60,1,25,10,0
51.26,60,9,25,10,0
51.26,60,9,25,10,0
51.26,60,12,25,10,0
51.27,60,1,25,10,0
51.27,60,2,25,10,0
51.27,60,1,25,10,0
51.28,60,0,25,10,0
51.28,60,0,25,10,0
51.28,60,0,25,10,0
51.29,60,38,25,10,0
51.29,60,40,25,10,0
51.29,60,47,25,10,0
51.32,60,26,25,10,0
51.32,60,21,25,10,0
51.32,60,18,25,10,0
51.33,60,39,25,10,0
51.33,60,43,25,10,0
51.33,60,47,25,10,0
51.34,60,32,25,10,0
51.34,60,27,25,10,0
51.34,60,37,25,10,0
21.13,60,5,25,10,0
21.13,60,3,25,10,0
21.13,60,17,25,10,0
19.15,60,3,25,10,0
19.15,60,3,25,10,0
19.15,60,7,25,10,0
19.34,60,5,25,10,0
19.34,60,5,25,10,0
19.34,60,4,25,10,0
9.5,60,1,25,10,0
9.5,60,3,25,10,0
9.5,60,0,25,10,0
27.21,60,0,25,10,0
27.21,60,1,25,10,0
27.21,60,2,25,10,0
51.22,60,1,25,10,0
51.22,60,0,25,10,0
51.22,60,0,25,10,0
1.15,60,42,25,10,0
1.15,60,46,25,10,0
1.15,60,46,25,10,0
2.04,60,32,25,10,0
2.04,60,26,25,10,0
2.04,60,25,25,10,0
6.26,60,19,25,10,0
6.26,60,25,25,10,0
6.26,60,19,25,10,0
8.07,60,11,25,10,0
8.07,60,11,25,10,0
8.07,60,9,25,10,0
8.08,60,2,25,10,0
8.08,60,1,25,10,0
8.08,60,0,25,10,0
9.03,60,20,25,10,0
9.03,60,16,25,10,0
9.03,60,26,25,10,0
9.04,60,3,25,10,0
9.04,60,5,25,10,0
9.04,60,4,25,10,0
9.2,60,0,25,10,0
9.2,60,0,25,10,0
9.2,60,0,25,10,0
9.23,60,13,25,10,0
9.23,60,6,25,10,0
9.23,60,10,25,10,0
9.27,60,2,25,10,0
9.27,60,6,25,10,0
9.27,60,3,25,10,0
9.33,60,24,25,10,0
9.33,60,20,25,10,0
9.33,60,20,25,10,0
9.56,60,7,25,10,0
9.56,60,3,25,10,0
9.56,60,3,25,10,0
9.61,60,0,25,10,0
9.61,60,1,25,10,0
9.61,60,0,25,10,0
9.64,60,3,25,10,0
9.64,60,5,25,10,0
9.64,60,13,25,10,0
9.65,60,2,25,10,0
9.65,60,3,25,10,0
9.65,60,2,25,10,0
9.66,60,4,25,10,0
9.66,60,14,25,10,0
9.66,60,6,25,10,0
9.67,60,16,25,10,0
9.67,60,30,25,10,0
9.67,60,17,25,10,0
9.68,60,5,25,10,0
9.68,60,7,25,10,0
9.68,60,6,25,10,0
9.69,60,4,25,10,0
9.69,60,1,25,10,0
9.69,60,6,25,10,0
10.04,60,37,25,10,0
10.04,60,44,25,10,0
10.04,60,41,25,10,0
10.05,60,60,25,10,0
10.05,60,47,25,10,0
10.05,60,48,25,10,0
10.06,60,37,25,10,0
10.06,60,42,25,10,0
10.06,60,41,25,10,0
10.09,60,41,25,10,0
10.09,60,31,25,10,0
10.09,60,28,25,10,0
10.1,60,40,25,10,0
10.1,60,52,25,10,0
10.1,60,51,25,10,0
10.11,60,47,25,10,0
10.11,60,50,25,10,0
10.11,60,68,25,10,0
10.13,60,38,25,10,0
10.13,60,37,25,10,0
10.13,60,42,25,10,0
10.14,60,40,25,10,0
10.14,60,48,25,10,0
10.14,60,39,25,10,0
10.15,60,33,25,10,0
10.15,60,47,25,10,0
10.15,60,46,25,10,0
10.19,60,5,25,10,0
10.19,60,5,25,10,0
10.19,60,2,25,10,0
10.2,60,67,25,10,0
10.2,60,64,25,10,0
10.2,60,68,25,10,0
10.21,60,47,25,10,0
10.21,60,44,25,10,0
10.21,60,44,25,10,0
10.23,60,46,25,10,0
10.23,60,44,25,10,0
10.23,60,47,25,10,0
10.24,60,67,25,10,0
10.24,60,75,25,10,0
10.24,60,58,25,10,0
10.26,60,2,25,10,0
10.26,60,4,25,10,0
10.26,60,5,25,10,0
