,Species,Region,Source,Population,Latitude,Longitude,Min.elevation,Max.elevation,Treeline,Alpine,Scarification,GA3,Stratification,Light,Alternating,Tmean,Temperature,Germinated,Germinable,mass
984,Vicia_orobus,NA,NA,K_120980,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,N,16,16,4,5,26.289
985,Vicia_orobus,NA,NA,K_120980,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,25,25,26.289
986,Viola_dubyana,NA,NA,PAV_BG191,Italy,NA,NA,NA,NA,NA,N,Y,N,Y,N,20,20,18,18,0.692
987,Viola_lutea,NA,NA,K_147693,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,10,10,3,19,0.712
988,Viola_lutea,NA,NA,K_147693,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,5,18,0.712
989,Viola_lutea,NA,NA,K_131449,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,Y,16,16,7,10,0.712
990,Viola_lutea,NA,NA,K_116590,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,17,20,0.712
991,Viola_lutea,NA,NA,K_147693,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,10,17,0.712
992,Viola_lutea,NA,NA,K_116590,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,19,20,0.712
993,Viola_lutea,NA,NA,K_142920,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,10,10,0.712
994,Viola_lutea,NA,NA,K_147693,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,23.33333333,23.33333333,12,20,0.712
995,Viola_lutea,NA,NA,K_147693,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,25,25,18,20,0.712
996,Zygophyllum_fabago,NA,NA,K_373579,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,1,7,4.7
997,Zygophyllum_fabago,NA,NA,K_373579,Georgia,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,8,9,4.7
998,Zygophyllum_fabago,NA,NA,K_373579,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,8,10,4.7
